,w0,w1,error
44,-0.053040598377076975,-1.411911911911912,26.228017302499147
45,-0.053813758530374844,-1.40990990990991,26.13568031545857
46,-0.053321422764367465,-1.407907907907908,26.043516493828605
47,-0.05117831186588928,-1.4059059059059058,25.9516053897608
48,-0.05501980826312458,-1.4039039039039038,25.859854187398327
49,-0.05316356900315311,-1.401901901901902,25.768214669798105
50,-0.050460102815937935,-1.3998998998999,25.676935838340476
51,-0.05452533180523522,-1.397897897897898,25.58568809695607
52,-0.05261858576235112,-1.3958958958958958,25.494659910440436
53,-0.05089032684542727,-1.3938938938938938,25.40392947585731
54,-0.05446274539677898,-1.3918918918918919,25.31329173565896
55,-0.05425967803712095,-1.38988988988989,25.222872556747447
56,-0.05271060895388757,-1.387887887887888,25.132630778983497
57,-0.05295135443188892,-1.3858858858858858,25.042607160027057
58,-0.05322671829417858,-1.3838838838838838,24.952779468364675
59,-0.05315130890273867,-1.3818818818818819,24.863144031604634
60,-0.05227033716159957,-1.37987987987988,24.773710291521937
61,-0.05300551188728897,-1.377877877877878,24.684455137917695
62,-0.05364394083008128,-1.3758758758758758,24.59540885944589
63,-0.053104409347713766,-1.3738738738738738,24.506542241678208
64,-0.05069268546950023,-1.3718718718718719,24.41795922213076
65,-0.052113736173799774,-1.36986986986987,24.32941582749705
66,-0.054522868453936724,-1.367867867867868,24.24116427765672
67,-0.05396307889474761,-1.3658658658658658,24.15305707475867
68,-0.05488511396608842,-1.3638638638638638,24.065209292180757
69,-0.054463908654575066,-1.3618618618618619,23.977489528365567
70,-0.05339741190556646,-1.35985985985986,23.88995380494938
71,-0.05123276186703296,-1.357857857857858,23.802690112489888
72,-0.05346661232918959,-1.3558558558558558,23.71553023849672
73,-0.054163553299447775,-1.3538538538538538,23.628627462537814
74,-0.05026210649151053,-1.3518518518518519,23.541994476069057
75,-0.05378783170807555,-1.34984984984985,23.455353668098248
76,-0.051478037533571275,-1.3478478478478477,23.369038581861112
77,-0.053462232283530975,-1.3458458458458458,23.282860375646358
78,-0.05297274706524657,-1.3438438438438438,23.19690400088567
79,-0.05238163286524289,-1.3418418418418419,23.111150857593262
80,-0.052980900501634176,-1.33983983983984,23.025580371434913
81,-0.05612746844781258,-1.3378378378378377,22.940368579074274
82,-0.052770334209193415,-1.3358358358358358,22.855032628887162
83,-0.05423003182944419,-1.3338338338338338,22.770073818015547
84,-0.05275919118118222,-1.3318318318318318,22.685259549267247
85,-0.052345594852738264,-1.32982982982983,22.600669240761615
86,-0.0558881657249608,-1.3278278278278277,22.516396972194613
87,-0.0529323654750129,-1.3258258258258258,22.43205269176866
88,-0.054129109706370526,-1.3238238238238238,22.348059655006995
89,-0.05388266831998312,-1.3218218218218218,22.264230878080333
90,-0.05198302728008408,-1.3198198198198199,22.1806064451865
91,-0.05289509064983178,-1.3178178178178177,22.097157885797287
92,-0.05347883828469757,-1.3158158158158157,22.013922706206987
93,-0.053834365648998794,-1.3138138138138138,21.93088510951445
94,-0.05320036453277455,-1.3118118118118118,21.848022470052523
95,-0.052519898029854684,-1.3098098098098099,21.765367140586275
96,-0.052793326197908774,-1.3078078078078077,21.682900424705416
97,-0.0545986235532363,-1.3058058058058057,21.600672100769692
98,-0.05066962765396332,-1.3038038038038038,21.518638246513447
99,-0.052713486175895774,-1.3018018018018018,21.436671972626236
100,-0.052001209930768955,-1.2997997997997999,21.354997265147908
101,-0.050160411059388066,-1.2977977977977977,21.27361375992331
102,-0.05345585346139026,-1.2957957957957957,21.192189924952476
103,-0.053993761404682816,-1.2937937937937938,21.111095594109955
104,-0.053680753653201796,-1.2917917917917918,21.03017344868263
105,-0.05256707337939259,-1.2897897897897899,20.949448366164418
106,-0.052257912574573906,-1.2877877877877877,20.86892804194872
107,-0.0529342820887051,-1.2857857857857857,20.78858785552647
108,-0.05151548469199296,-1.2837837837837838,20.708483536222634
109,-0.0531214252173855,-1.2817817817817818,20.628505518759596
110,-0.05005712032142795,-1.2797797797797799,20.548890486653374
111,-0.05271101623055041,-1.2777777777777777,20.469198819016412
112,-0.05183776854974487,-1.2757757757757757,20.38985531164022
113,-0.05208126226417975,-1.2737737737737738,20.310678230262102
114,-0.053351816305667876,-1.2717717717717718,20.231692460531793
115,-0.0532831430802414,-1.2697697697697699,20.152910128508374
116,-0.053094827568159975,-1.2677677677677677,20.07432105783738
117,-0.05330775908343499,-1.2657657657657657,19.995928666505762
118,-0.05367546431691328,-1.2637637637637638,19.9177346364132
119,-0.05260045454519502,-1.2617617617617618,19.839722593741868
120,-0.056622287903510315,-1.2597597597597598,19.762121051571974
121,-0.05172658600798474,-1.2577577577577577,19.6843139628399
122,-0.053194396167709934,-1.2557557557557557,19.606865031088795
123,-0.053004584430221824,-1.2537537537537538,19.529633161154187
124,-0.05633501355252113,-1.2517517517517518,19.452776813877417
125,-0.054463925587359796,-1.2497497497497498,19.375787994340868
126,-0.05052929694583619,-1.2477477477477477,19.29919818529612
127,-0.05227737864602511,-1.2457457457457457,19.222654578358515
128,-0.05659969635849804,-1.2437437437437437,19.14659537120849
129,-0.05255031846475422,-1.2417417417417418,19.070319418027665
130,-0.05364754517865089,-1.2397397397397398,18.994449445954064
131,-0.050794231921636124,-1.2377377377377377,18.918837410191507
132,-0.05377368998885168,-1.2357357357357357,18.843285000063513
133,-0.055854291847695636,-1.2337337337337337,18.768114637991737
134,-0.05377615940484448,-1.2317317317317318,18.692892874758265
135,-0.0518838180967911,-1.2297297297297298,18.617996095482933
136,-0.05070523000947191,-1.2277277277277276,18.543347791643203
137,-0.052021574178516605,-1.2257257257257257,18.468762271243815
138,-0.052149384479436955,-1.2237237237237237,18.39443469439778
139,-0.05026319618042896,-1.2217217217217218,18.32041112897886
140,-0.052490233323104096,-1.2197197197197198,18.24636110765679
141,-0.05192893812605903,-1.2177177177177176,18.172632280042507
142,-0.052726795331259346,-1.2157157157157157,18.09906712154374
143,-0.055640335958671905,-1.2137137137137137,18.02582517531533
144,-0.05286613819775199,-1.2117117117117118,17.95255034296364
145,-0.05468810808807412,-1.2097097097097098,17.879629999554055
146,-0.05285483313920136,-1.2077077077077076,17.806809626105203
147,-0.0538312980908191,-1.2057057057057057,17.734241556022592
148,-0.053299486109668726,-1.2037037037037037,17.66184560352439
149,-0.051902983313343976,-1.2017017017017018,17.58967012832821
150,-0.05191839255351449,-1.1996996996996998,17.517671369801675
151,-0.05312843126396838,-1.1976976976976976,17.445849573639325
152,-0.053502245182278196,-1.1956956956956957,17.37424306454641
153,-0.053577956238050284,-1.1936936936936937,17.302827634622926
154,-0.054058209302520144,-1.1916916916916918,17.23161764041637
155,-0.05275260609783361,-1.1896896896896898,17.160570346787427
156,-0.05522443028481727,-1.1876876876876876,17.08981537292013
157,-0.0514860248085085,-1.1856856856856857,17.019127962416462
158,-0.0729978655756045,-1.1836836836836837,16.955061426064546
159,-0.054220720360220964,-1.1816816816816818,16.878415873273813
160,-0.05281027267992844,-1.1796796796796798,16.808331205069504
161,-0.05282448798069117,-1.1776776776776776,16.738464805661998
162,-0.05352544611492105,-1.1756756756756757,16.668796838505013
163,-0.05327221446765118,-1.1736736736736737,16.599314670108193
164,-0.053209529489166796,-1.1716716716716717,16.530029230689884
165,-0.05394390237789648,-1.1696696696696698,16.46095235055443
166,-0.05347713713735125,-1.1676676676676676,16.392044039121103
167,-0.05393358978307927,-1.1656656656656657,16.323351279528353
168,-0.05195152061078634,-1.1636636636636637,16.254843486774135
169,-0.05429170726849186,-1.1616616616616617,16.18653883745638
170,-0.05171828931761713,-1.1596596596596598,16.118414079395468
171,-0.05273704920400579,-1.1576576576576576,16.050461580772414
172,-0.054819818372150886,-1.1556556556556556,15.982780904262377
173,-0.05279886955833191,-1.1536536536536537,15.915186140860555
174,-0.05145434822680883,-1.1516516516516517,15.847875710717203
175,-0.051955851734928116,-1.1496496496496498,15.780702385062899
176,-0.05342116997305535,-1.1476476476476476,15.713729906966712
177,-0.054334395985072836,-1.1456456456456456,15.646991001618055
178,-0.05319713968292361,-1.1436436436436437,15.580390550296517
179,-0.053393850202448245,-1.1416416416416417,15.514014831087302
180,-0.053641962611220784,-1.1396396396396398,15.447835219456032
181,-0.052626950555119345,-1.1376376376376376,15.38183980730998
182,-0.05343885096980827,-1.1356356356356356,15.316045062606241
183,-0.05255613085463917,-1.1336336336336337,15.250441826284872
184,-0.05112917401930539,-1.1316316316316315,15.18508468895175
185,-0.054196483405166695,-1.1296296296296298,15.119839443202615
186,-0.051211226939885446,-1.1276276276276276,15.054843972538432
187,-0.0514641281078696,-1.1256256256256256,14.990003467855276
188,-0.054054119790075905,-1.1236236236236237,14.925352354596395
189,-0.05262210783820542,-1.1216216216216215,14.86089591959825
190,-0.0516560957315253,-1.1196196196196198,14.796675817776634
191,-0.05669548661253199,-1.1176176176176176,14.732817899060276
192,-0.05178019689304714,-1.1156156156156156,14.66876056873312
193,-0.05406856789650516,-1.1136136136136137,14.60509266007045
194,-0.05210137441774476,-1.1116116116116115,14.541614939019285
195,-0.05246380345044144,-1.1096096096096097,14.478330142154572
196,-0.05104283271630705,-1.1076076076076076,14.415302566385932
197,-0.04973859328066621,-1.1056056056056056,14.352521117152996
198,-0.05117721429808886,-1.1036036036036037,14.289710005567965
199,-0.054339184883829716,-1.1016016016016015,14.227186808217674
200,-0.0523252016869602,-1.0995995995995997,14.16485584309395
201,-0.05312215409554888,-1.0975975975975976,14.102735566625505
202,-0.053452135482538576,-1.0955955955955956,14.040818760658453
203,-0.05243337805309434,-1.0935935935935936,13.979093390753082
204,-0.05365160972139771,-1.0915915915915915,13.917563623893205
205,-0.05504895876237326,-1.0895895895895895,13.856286548693173
206,-0.05389898249386693,-1.0875875875875876,13.795086383095768
207,-0.05265555394707988,-1.0855855855855856,13.734123152046287
208,-0.05407318816704576,-1.0835835835835836,13.673383675200226
209,-0.05346443459078576,-1.0815815815815815,13.61280468761898
210,-0.059532898707219895,-1.0795795795795795,13.553119874008424
211,-0.05472331312028467,-1.0775775775775776,13.492304377542848
212,-0.05514106255607354,-1.0755755755755756,13.432348544013951
213,-0.05360450624225965,-1.0735735735735736,13.372491441272116
214,-0.052989095363390026,-1.0715715715715715,13.312890627559984
215,-0.05212050120242595,-1.0695695695695695,13.253501616126822
216,-0.0512794440334452,-1.0675675675675675,13.194329053325399
217,-0.051912789773169044,-1.0655655655655656,13.135288179038184
218,-0.05283426851702511,-1.0635635635635636,13.076451352032565
219,-0.05343922737441442,-1.0615615615615615,13.017829171471648
220,-0.052766763387030124,-1.0595595595595595,12.959394793161097
221,-0.05175475328705259,-1.0575575575575575,12.901180076653935
222,-0.05249285760650757,-1.0555555555555556,12.843116101857948
223,-0.05155192971197642,-1.0535535535535536,12.785294563878194
224,-0.052801651373500125,-1.0515515515515514,12.727606440565514
225,-0.05364684961172994,-1.0495495495495495,12.67015075089516
226,-0.05344049196604139,-1.0475475475475475,12.612878274061066
227,-0.055364145240964335,-1.0455455455455456,12.555891426563928
228,-0.05168619924724971,-1.0435435435435436,12.498945240925059
229,-0.05151046996804198,-1.0415415415415414,12.442265692595242
230,-0.053421241365249506,-1.0395395395395395,12.385741280027258
231,-0.05205151198313196,-1.0375375375375375,12.329451954820644
232,-0.052431260474056884,-1.0355355355355356,12.273337232130086
233,-0.05239074816291778,-1.0335335335335336,12.217425924997082
234,-0.05231692082876149,-1.0315315315315314,12.161709160660955
235,-0.05257506552123847,-1.0295295295295295,12.106180400222776
236,-0.05281417399079391,-1.0275275275275275,12.050847672224808
237,-0.05268784667015436,-1.0255255255255256,11.99571176980838
238,-0.052723586496647545,-1.0235235235235236,11.940768479054665
239,-0.053122503666763965,-1.0215215215215214,11.886018677343042
240,-0.05309054743539887,-1.0195195195195195,11.83146317290164
241,-0.05502885942091029,-1.0175175175175175,11.777169080352337
242,-0.046433387394615,-1.0155155155155156,11.72361770251761
243,-0.052604724368100264,-1.0135135135135136,11.668961863804018
244,-0.053079723097857245,-1.0115115115115114,11.615179762617394
245,-0.054512421625573015,-1.0095095095095095,11.561631223803289
246,-0.05363382068380229,-1.0075075075075075,11.508207757053265
247,-0.05201992130260824,-1.0055055055055055,11.455016553827729
248,-0.047408298512364055,-1.0035035035035036,11.40249244004073
249,-0.05411229309983834,-1.0015015015015014,11.349206883810341
250,-0.05177383318434181,-0.9994994994994995,11.296591780178037
251,-0.0503831400454724,-0.9974974974974975,11.244252585726487
252,-0.05513704571430611,-0.9954954954954955,11.191990695350796
253,-0.05371023308283385,-0.9934934934934935,11.139888575784488
254,-0.05322839251490419,-0.9914914914914915,11.088038876234494
255,-0.051187733784663125,-0.9894894894894894,11.036440541194965
256,-0.05355647780531192,-0.9874874874874875,10.984940655359054
257,-0.05241206240989249,-0.9854854854854855,10.93367960382268
258,-0.05098180687187637,-0.9834834834834835,10.88267116887209
259,-0.052694968332277714,-0.9814814814814815,10.831736038289028
260,-0.05201499780001684,-0.9794794794794794,10.781070290467639
261,-0.051674699229945054,-0.9774774774774775,10.730597200558302
262,-0.05293115431345563,-0.9754754754754755,10.680278744015252
263,-0.05330825972409059,-0.9734734734734735,10.630182781224221
264,-0.05361416833595545,-0.9714714714714715,10.58028363464153
265,-0.05231582436397186,-0.9694694694694694,10.530573800708181
266,-0.053598509132594785,-0.9674674674674675,10.48105687503037
267,-0.05309622228492117,-0.9654654654654655,10.431728335608124
268,-0.053176358351795905,-0.9634634634634635,10.38260006009879
269,-0.052625719131930815,-0.9614614614614615,10.333666423691254
270,-0.05320438035789854,-0.9594594594594594,10.284924291319147
271,-0.05354584360061021,-0.9574574574574575,10.236381428029267
272,-0.05768472603208119,-0.9554554554554555,10.18837805519067
273,-0.05464437087412444,-0.9534534534534534,10.139907801118976
274,-0.05420637540790252,-0.9514514514514515,10.09192159224484
275,-0.052274409582337755,-0.9494494494494494,10.04413297138848
276,-0.052769077663496367,-0.9474474474474475,9.996547624231903
277,-0.052978627520497756,-0.9454454454454454,9.949162556037997
278,-0.05460357104576419,-0.9434434434434434,9.90201454645168
279,-0.05254878373948024,-0.9414414414414415,9.854978030471651
280,-0.053041712840183886,-0.9394394394394394,9.808172261151649
281,-0.054416383745551355,-0.9374374374374375,9.761596391130348
282,-0.05300011622682965,-0.9354354354354354,9.715147663036822
283,-0.05281786549392531,-0.9334334334334334,9.668926478574646
284,-0.05088311015147218,-0.9314314314314315,9.622968172607116
285,-0.05452145306233902,-0.9294294294294294,9.577102835153715
286,-0.05267461708901666,-0.9274274274274275,9.531425715283417
287,-0.05532017804749212,-0.9254254254254254,9.486066208281082
288,-0.052983027356642065,-0.9234234234234234,9.440725484798412
289,-0.05345255925710468,-0.9214214214214215,9.395670483405514
290,-0.05000640936134082,-0.9194194194194194,9.350942621638431
291,-0.05488021824180089,-0.9174174174174174,9.30618908892161
292,-0.05271930805370251,-0.9154154154154154,9.261654585921185
293,-0.0538222679980902,-0.9134134134134134,9.21738167532415
294,-0.053551940916291896,-0.9114114114114115,9.17328584358222
295,-0.05326548803455666,-0.9094094094094094,9.129386004345186
296,-0.05321221784010821,-0.9074074074074074,9.085683522864269
297,-0.05532284006530519,-0.9054054054054054,9.042262804517488
298,-0.049221123500842845,-0.9034034034034034,8.999085082902258
299,-0.05417203538310589,-0.9014014014014015,8.95576241838247
300,-0.05182353506068438,-0.8993993993993994,8.912833693964563
301,-0.05296513021689364,-0.8973973973973974,8.870079612094184
302,-0.052643389325632395,-0.8953953953953954,8.827542170556875
303,-0.05277064928026576,-0.8933933933933934,8.785195732304341
304,-0.05293305814534399,-0.8913913913913913,8.743043558353676
305,-0.054678029653838056,-0.8893893893893894,8.701132361831533
306,-0.053063201855446884,-0.8873873873873874,8.659321997155251
307,-0.05184251169467724,-0.8853853853853854,8.617772156214649
308,-0.0540800639368868,-0.8833833833833834,8.576395076994862
309,-0.05049431526923076,-0.8813813813813813,8.5352911558238
310,-0.054617032647096275,-0.8793793793793794,8.494247537137673
311,-0.052758373344590215,-0.8773773773773774,8.453410088421409
312,-0.05398513887158951,-0.8753753753753754,8.412824708440871
313,-0.054993432714993684,-0.8733733733733734,8.372466401053863
314,-0.05454098637889171,-0.8713713713713713,8.332226956812478
315,-0.058016993552769014,-0.8693693693693694,8.29257515525204
316,-0.048913998504809264,-0.8673673673673674,8.252605573768848
317,-0.052143773826840656,-0.8653653653653653,8.212721045105626
318,-0.05205290536913765,-0.8633633633633634,8.173285371208507
319,-0.05482869034363991,-0.8613613613613613,8.134082605822474
320,-0.052128941391713646,-0.8593593593593594,8.094988227563817
321,-0.05491381159529296,-0.8573573573573574,8.056180398593492
322,-0.052149622777567295,-0.8553553553553553,8.017467915241207
323,-0.05235440510531619,-0.8533533533533534,7.978994030888104
324,-0.05461821376089149,-0.8513513513513513,7.940755930566679
325,-0.05463336057352497,-0.8493493493493494,7.902675185304943
326,-0.05319615211879891,-0.8473473473473474,7.864744090988875
327,-0.05187891326787053,-0.8453453453453453,7.827068477755102
328,-0.051678737280150155,-0.8433433433433434,7.7895760030176255
329,-0.05247975279760664,-0.8413413413413413,7.752246810743754
330,-0.053750848846450205,-0.8393393393393394,7.715140140142125
331,-0.05392883672582349,-0.8373373373373374,7.678226393976332
332,-0.05303131435756625,-0.8353353353353353,7.641486922922125
333,-0.05458935889511829,-0.8333333333333334,7.604997649623554
334,-0.052324527634349804,-0.8313313313313313,7.568625244918879
335,-0.05333873840047465,-0.8293293293293293,7.532477238365724
336,-0.05620797823795054,-0.8273273273273274,7.496692988838152
337,-0.052553459747463505,-0.8253253253253253,7.4607724179222625
338,-0.05395040916515592,-0.8233233233233234,7.425222909391227
339,-0.051840707392507346,-0.8213213213213213,7.3898598595157114
340,-0.053522904695686435,-0.8193193193193193,7.354669835138394
341,-0.05502155163344802,-0.8173173173173173,7.319751596406537
342,-0.053996357261219874,-0.8153153153153153,7.284914392534569
343,-0.05348578775939172,-0.8133133133133134,7.250308854384445
344,-0.05329908905843439,-0.8113113113113113,7.215907179114621
345,-0.05610158369506557,-0.8093093093093093,7.181856820436949
346,-0.05499837376111394,-0.8073073073073073,7.147754267213017
347,-0.05183377930596489,-0.8053053053053053,7.113891564235815
348,-0.05375568624037874,-0.8033033033033034,7.080256736010698
349,-0.05263653638224719,-0.8013013013013013,7.046818595342769
350,-0.05372434155944217,-0.7992992992992993,7.0135895447468375
351,-0.0529889196578861,-0.7972972972972973,6.980537997489137
352,-0.05392347956564936,-0.7952952952952953,6.947703791003361
353,-0.056438756963637315,-0.7932932932932933,6.915226722219804
354,-0.05342957270241233,-0.7912912912912913,6.882576712493468
355,-0.049171376456565774,-0.7892892892892893,6.850537223534927
356,-0.0530458953251407,-0.7872872872872873,6.818232744960709
357,-0.05256400170313191,-0.7852852852852853,6.786355683173534
358,-0.05969611019404475,-0.7832832832832833,6.755390605502285
359,-0.053724930376249924,-0.7812812812812813,6.72318424224999
360,-0.05225621551825488,-0.7792792792792793,6.691885161064013
361,-0.05486990721649376,-0.7772772772772772,6.660830195224717
362,-0.05253096514859745,-0.7752752752752753,6.62986508612917
363,-0.05446540610974915,-0.7732732732732733,6.599180876728758
364,-0.0548145056108742,-0.7712712712712713,6.568676538979406
365,-0.053966081743133554,-0.7692692692692693,6.538308872508359
366,-0.0529838914020071,-0.7672672672672672,6.508157712907155
367,-0.055028671898271986,-0.7652652652652653,6.478283846155751
368,-0.05394739610440369,-0.7632632632632632,6.448483658796045
369,-0.05215131842500487,-0.7612612612612613,6.418925291476832
370,-0.05353470404860028,-0.7592592592592593,6.389559467825444
371,-0.053037289532468,-0.7572572572572572,6.360388167112172
372,-0.053204090670148974,-0.7552552552552553,6.33141646726699
373,-0.0537068704664696,-0.7532532532532532,6.302645561908195
374,-0.05298897320557505,-0.7512512512512513,6.274052052297686
375,-0.05262811823338498,-0.7492492492492493,6.245662875527582
376,-0.053756764779910204,-0.7472472472472472,6.217473581652975
377,-0.05489669409143283,-0.7452452452452453,6.189519553267155
378,-0.052942831056612016,-0.7432432432432432,6.161650661397831
379,-0.05200658174064654,-0.7412412412412412,6.1340497350080545
380,-0.051852603489013216,-0.7392392392392393,6.106632855143739
381,-0.052323255229229426,-0.7372372372372372,6.079391333429401
382,-0.052253177396815786,-0.7352352352352353,6.052358469929942
383,-0.05271142837368159,-0.7332332332332332,6.025510701445091
384,-0.05314308868579487,-0.7312312312312312,5.998863305538148
385,-0.0538698049300812,-0.7292292292292293,5.972422765637173
386,-0.05294240622520241,-0.7272272272272272,5.946150725024152
387,-0.051820074940061245,-0.7252252252252253,5.920106593912448
388,-0.04875413277752938,-0.7232232232232232,5.894498472300718
389,-0.04835144208338504,-0.7212212212212212,5.868877689583522
390,-0.05318335318099998,-0.7192192192192193,5.843052888746177
391,-0.05482280477539514,-0.7172172172172172,5.817816870589991
392,-0.05318807028868666,-0.7152152152152152,5.792666510467956
393,-0.05579726834096266,-0.7132132132132132,5.767890985365255
394,-0.05343032333953168,-0.7112112112112112,5.743057952359725
395,-0.05413605509241748,-0.7092092092092093,5.7185613998545
396,-0.05126775768981129,-0.7072072072072072,5.694265130424926
397,-0.053282134057308195,-0.7052052052052052,5.670092944857462
398,-0.05256526892259994,-0.7032032032032032,5.646160610688095
399,-0.05500503283330249,-0.7012012012012012,5.622484460974569
400,-0.049948688062421365,-0.6991991991991993,5.599018755863976
401,-0.05360381774872702,-0.6971971971971972,5.575526880488152
402,-0.05529967355954524,-0.6951951951951952,5.552448977420632
403,-0.052551133404042716,-0.6931931931931932,5.529400729802671
404,-0.053227783934020945,-0.6911911911911912,5.506628357468551
405,-0.053319666423378154,-0.6891891891891891,5.484052469533857
406,-0.05295361368713336,-0.6871871871871872,5.461667575838414
407,-0.053537982769752857,-0.6851851851851852,5.439483539730805
408,-0.05210102032628727,-0.6831831831831832,5.4174952068287086
409,-0.053427037870070526,-0.6811811811811812,5.395684844853124
410,-0.054024683676933805,-0.6791791791791791,5.374091535040917
411,-0.05316357606399569,-0.6771771771771772,5.352660475362196
412,-0.054115928290141335,-0.6751751751751752,5.331460717223388
413,-0.052970988434196675,-0.6731731731731732,5.310413482942428
414,-0.05276975728324729,-0.6711711711711712,5.289581649288231
415,-0.05471587933166888,-0.6691691691691691,5.268990972968556
416,-0.05213799130865482,-0.6671671671671672,5.248508576921299
417,-0.05127710151813902,-0.6651651651651652,5.228292351959126
418,-0.05204899068048885,-0.6631631631631631,5.2082027701328615
419,-0.05231385332748628,-0.6611611611611612,5.1883326293901355
420,-0.05415739830370936,-0.6591591591591591,5.168678550156704
421,-0.05630094887609238,-0.6571571571571572,5.149357555898994
422,-0.0517624940100081,-0.6551551551551552,5.129921643708322
423,-0.05289529387975711,-0.6531531531531531,5.1108101293214485
424,-0.053224117975423146,-0.6511511511511512,5.091916660279321
425,-0.05324112195925368,-0.6491491491491491,5.073216220010403
426,-0.05300862072620083,-0.6471471471471472,5.054708310361376
427,-0.05237006167388181,-0.6451451451451452,5.0364011237941595
428,-0.05234383588915681,-0.6431431431431431,5.018282486850552
429,-0.052754509682264805,-0.6411411411411412,5.000351586513167
430,-0.05297958313854911,-0.6391391391391391,4.982619296633417
431,-0.053157970535612,-0.6371371371371372,4.965082124782851
432,-0.05235318206102901,-0.6351351351351351,4.947743784345993
433,-0.054363385964757205,-0.6331331331331331,4.930618526546224
434,-0.053191290248009615,-0.6311311311311312,4.913632026151134
435,-0.053674737372712666,-0.6291291291291291,4.896876672291233
436,-0.05329696539722528,-0.6271271271271271,4.880301784779422
437,-0.05113146163873128,-0.6251251251251251,4.863979431460861
438,-0.05224365514236262,-0.6231231231231231,4.847752660613054
439,-0.05319410351363918,-0.6211211211211212,4.8317577145346275
440,-0.05333105456672915,-0.6191191191191191,4.815965550541391
441,-0.05091729451508864,-0.6171171171171171,4.800431410612364
442,-0.05282360100546746,-0.6151151151151151,4.784958394718979
443,-0.052393887065601774,-0.6131131131131131,4.769751381646404
444,-0.05331909632702203,-0.6111111111111112,4.754729762502743
445,-0.051569804247865836,-0.6091091091091091,4.739934905283009
446,-0.05416999916175369,-0.6071071071071071,4.725295829022066
447,-0.052089514961510375,-0.6051051051051051,4.710848557711392
448,-0.05446905254629786,-0.6031031031031031,4.696628994278545
449,-0.053077845794421874,-0.6011011011011012,4.682544165191247
450,-0.052828055074049196,-0.5990990990990991,4.668688976735483
451,-0.05366031517666925,-0.5970970970970971,4.6550346939237395
452,-0.05351958406120216,-0.5950950950950951,4.641564189556568
453,-0.05385600993156503,-0.5930930930930931,4.628297983423124
454,-0.05340315807263729,-0.5910910910910911,4.615208352192123
455,-0.05111953745981124,-0.5890890890890891,4.602373992463694
456,-0.0539115073864338,-0.5870870870870871,4.589640724685024
457,-0.05282931404909852,-0.585085085085085,4.577128254962096
458,-0.052793271876705905,-0.5830830830830831,4.564823576640646
459,-0.05182481101654579,-0.5810810810810811,4.552733068762805
460,-0.052626183877982013,-0.5790790790790791,4.540796680616558
461,-0.05294383571740169,-0.5770770770770771,4.529071344943082
462,-0.05254498118557005,-0.575075075075075,4.517544624910826
463,-0.053531181574679065,-0.5730730730730731,4.506210894279308
464,-0.053520168000928514,-0.5710710710710711,4.495068693343506
465,-0.05235851621808152,-0.5690690690690691,4.484121711875158
466,-0.052756317214062376,-0.5670670670670671,4.4733620476279885
